eventID,institutionCode,ownerInstitutionCode,datasetName,rightsHolder,language,license,datasetID,eventDate,year,eventDate 2,month,day,eventRemarks,samplingProtocol,habitat,dynamicProperties,recordedBy,locationID,continent,verbatimLongitude,verbatimLatitude,verbatimCoordinateSystem,waterBody,municipality,countryCode,decimalLongitude,decimalLatitude,geodeticDatum,coordinateUncertaintyInMeters
BEVL_VMM_306500:21474706,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-26,2010,05_26,5,26,,Grab or Core sampler,BkK:Small stream Kempen;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_306500,Europe,195999,215547,Belgian Lambert 72,Scheldt river basin;LOEIJENS NEETJE;BEVL_WLC_L111_1066,Kasterlee,BE,5.02755,51.24799,WGS84,30
BEVL_VMM_258500:21475202,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-27,2010,05_27,5,27,,Grab or Core sampler,BgK:Large stream Kempen;Sediment,"{""current"":""running""}",,BEVL_VMM_258500,Europe,193340,202124,Belgian Lambert 72,Scheldt river basin;GROTE NETE I;BEVL11_123,Geel,BE,4.98786,51.12755,WGS84,30
BEVL_VMM_336000:21475205,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-27,2010,05_27,5,27,,Grab or Core sampler,BkK:Small stream Kempen;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_336000,Europe,207151,205751,Belgian Lambert 72,Scheldt river basin;KLEINE HOOFDGRACHT;BEVL_WLC_L111_707,Balen,BE,5.18571,51.15895,WGS84,30
BEVL_VMM_848200:21475211,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-27,2010,05_27,5,27,,Grab or Core sampler,Rg:Large river;Sediment,"{""current"":""stagnant"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_848200,Europe,204501,213799,Belgian Lambert 72,Scheldt river basin;KANAAL DESSEL-KWAADMECHELEN + KANAAL DESSEL-SCHOTEN + KANAAL BOCHOLT-HERENTALS (deels);BEVL17_160,Dessel,BE,5.14904,51.23154,WGS84,30
BEVL_VMM_164000:21475215,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-28,2010,05_28,5,28,,Grab or Core sampler,Mlz:Freshwater mesotidal lowland estuary;Sediment,"{""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_164000,Europe,132788,192322,Belgian Lambert 72,Scheldt river basin;ZEESCHELDE II;BEVL08_41,Dendermonde,BE,4.12334,51.04082,WGS84,30
BEVL_VMM_251500:21475217,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-28,2010,05_28,5,28,,Grab or Core sampler,Mlz:Freshwater mesotidal lowland estuary;Sediment,"{""current"":""running""}",,BEVL_VMM_251500,Europe,163282,200823,Belgian Lambert 72,Scheldt river basin;GETIJDENETES;BEVL08_132,Lier,BE,4.55844,51.11733,WGS84,30
BEVL_VMM_152500:21475640,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-31,2010,05_31,5,31,,Grab or Core sampler,Bg:Large stream;Sediment,"{""Substrate composition"":""Gravel-boulders"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_152500,Europe,244895,161571,Belgian Lambert 72,Meuse river basin;BERWIJN;BEVL05_134,Voeren,BE,5.7137,50.7569,WGS84,30
BEVL_VMM_856000:21475644,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-05-31,2010,05_31,5,31,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Gravel-boulders"",""current"":""stagnant"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_856000,Europe,242216,176105,Belgian Lambert 72,Meuse river basin;ZUID-WILLEMSVAART + KANAAL BOCHOLT-HERENTALS (deels) + KANAAL BRIEGDEN-NEERHAREN;BEVL17_183,Lanaken,BE,5.67938,50.88797,WGS84,30
BEVL_VMM_341550:21476232,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-06-03,2010,06_03,6,3,,Grab or Core sampler,Mlz:Freshwater mesotidal lowland estuary;Sediment,"{""current"":""running""}",,BEVL_VMM_341550,Europe,155646,189416,Belgian Lambert 72,Scheldt river basin;GETIJDEDIJLE & GETIJDEZENNE;BEVL08_95,Mechelen,BE,4.44921,51.01492,WGS84,30
BEVL_VMM_345000:21476235,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-06-03,2010,06_03,6,3,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Silt"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_345000,Europe,156111,183359,Belgian Lambert 72,Scheldt river basin;ZENNE II;BEVL05_93,Zemst,BE,4.45574,50.96047,WGS84,30
BEVL_VMM_800000:21476241,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-06-03,2010,06_03,6,3,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Gravel-boulders"",""current"":""stagnant"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_800000,Europe,154540,193800,Belgian Lambert 72,Scheldt river basin;KANAAL LEUVEN-DIJLE;BEVL05_167,Mechelen,BE,4.43351,51.05434,WGS84,30
BEVL_VMM_144500:21477493,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-06-10,2010,06_10,6,10,,Grab or Core sampler,Bg:Large stream;Sediment,"{""Substrate composition"":""Gravel-boulders"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_144500,Europe,231687,161730,Belgian Lambert 72,Meuse river basin;JEKER I;BEVL05_139,Tongeren,BE,5.52657,50.76033,WGS84,30
BEVL_VMM_824000:21477497,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-06-10,2010,06_10,6,10,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Sand"",""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""stagnant"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_824000,Europe,241872,167342,Belgian Lambert 72,Meuse river basin;ALBERTKANAAL;BEVL17_151,Riemst,BE,5.6723,50.80926,WGS84,30
BEVL_VMM_100400:21478046,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-06-16,2010,06_16,6,16,,Grab or Core sampler,BgK:Large stream Kempen;Sediment,"{""Substrate composition"":""Sand"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_100400,Europe,228439,219695,Belgian Lambert 72,Meuse river basin;WARMBEEK;BEVL05_147,Hamont-Achel,BE,5.49299,51.28177,WGS84,30
BEVL_VMM_851700:21478050,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-06-16,2010,06_16,6,16,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""stagnant"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_851700,Europe,234841,212548,Belgian Lambert 72,Meuse river basin;ZUID-WILLEMSVAART + KANAAL BOCHOLT-HERENTALS (deels) + KANAAL BRIEGDEN-NEERHAREN;BEVL17_183,Bocholt,BE,5.58305,51.21663,WGS84,30
BEVL_VMM_216000:21478055,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-06-17,2010,06_17,6,17,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural"",""Pool-riffle"":""absent"",""Sinuosity"":""weak""}",,BEVL_VMM_216000,Europe,172866,184039,Belgian Lambert 72,Scheldt river basin;DIJLE IV;BEVL08_80,Rotselaar,BE,4.69426,50.96616,WGS84,30
BEVL_VMM_390000:21478059,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-06-17,2010,06_17,6,17,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Gravel-boulders"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened"",""Pool-riffle"":""permanently absent"",""Sinuosity"":""weak""}",,BEVL_VMM_390000,Europe,174580,184470,Belgian Lambert 72,Scheldt river basin;DEMER VII;BEVL05_104,Rotselaar,BE,4.71869,50.96996,WGS84,30
BEVL_VMM_406250:21478063,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-06-17,2010,06_17,6,17,,Grab or Core sampler,Bg:Large stream;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",,BEVL_VMM_406250,Europe,175961,181141,Belgian Lambert 72,Scheldt river basin;WINGE;BEVL05_116,Rotselaar,BE,4.73812,50.93998,WGS84,30
BEVL_VMM_121200:21480166,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-06-23,2010,06_23,6,23,,Grab or Core sampler,"Awe:Large, deep, eutrophic, alkalic lake;Sediment","{""Substrate composition"":""Sand"",""current"":""stagnant"",""structureRight"":""dug"",""structureLeft"":""dug""}",,BEVL_VMM_121200,Europe,253023,204989,Belgian Lambert 72,Meuse river basin;GRINDPLAS KESSENICH;BEVL05_196,Kinrooi,BE,5.84108,51.14574,WGS84,30
BEVL_VMM_121550:21480169,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-06-23,2010,06_23,6,23,,Grab or Core sampler,"Awe:Large, deep, eutrophic, alkalic lake;Sediment","{""Substrate composition"":""Sand"",""current"":""stagnant"",""structureRight"":""dug"",""structureLeft"":""dug""}",,BEVL_VMM_121550,Europe,251587,203437,Belgian Lambert 72,Meuse river basin;SPAANJERD + HEERENLAAK;BEVL05_201,Kinrooi,BE,5.82013,51.13205,WGS84,30
BEVL_VMM_139400:21480175,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2010-06-23,2010,06_23,6,23,,Grab or Core sampler,"Awe:Large, deep, eutrophic, alkalic lake;Sediment","{""Substrate composition"":""Gravel-boulders"",""current"":""stagnant"",""structureRight"":""dug"",""structureLeft"":""dug""}",,BEVL_VMM_139400,Europe,242375,189173,Belgian Lambert 72,Meuse river basin;EISDEN MIJN;BEVL05_193,Dilsen-Stokkem,BE,5.68493,51.0054,WGS84,30
BEVL_VMM_511000:21514428,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2011-02-08,2011,02_08,2,8,,Grab or Core sampler,Rg:Large river;Sediment,"{""Substrate composition"":""Clay-loam"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened""}",,BEVL_VMM_511000,Europe,114593,161378,Belgian Lambert 72,Scheldt river basin;DENDER I;BEVL05_67,Geraardsbergen,BE,3.8669,50.76183,WGS84,30
BEVL_VMM_577000:21516716,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2011-03-01,2011,03_01,3,1,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Rg:Large river;Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running""}",Philippe De Maesschalck,BEVL_VMM_577000,Europe,82142,178073,Belgian Lambert 72,Scheldt river basin;LEIE II;BEVL17_49,Waregem,BE,3.40391,50.90903,WGS84,30
BEVL_VMM_603000:21516720,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2011-03-01,2011,03_01,3,1,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Bg:Large stream;Sediment,"{""Substrate condition"":""Leaves & branches,Oily substances"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe De Maesschalck,BEVL_VMM_603000,Europe,82850,179420,Belgian Lambert 72,Scheldt river basin;MANDEL II;BEVL05_52,Wielsbeke,BE,3.41373,50.92122,WGS84,30
BEVL_VMM_630000:21516724,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2011-03-01,2011,03_01,3,1,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Bg:Large stream;Sediment,"{""Substrate condition"":""Leaves & branches"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Philippe De Maesschalck,BEVL_VMM_630000,Europe,82772,177588,Belgian Lambert 72,Scheldt river basin;GAVERBEEK I;BEVL05_45,Waregem,BE,3.41295,50.90474,WGS84,30
BEVL_VMM_642000:21516728,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2011-03-01,2011,03_01,3,1,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Rg:Large river;Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running""}",Philippe De Maesschalck,BEVL_VMM_642000,Europe,76609,177944,Belgian Lambert 72,Scheldt river basin;KANAAL ROESELARE-LEIE;BEVL17_169,Wielsbeke,BE,3.32527,50.90719,WGS84,30
BEVL_VMM_936540:21517239,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2011-03-03,2011,03_03,3,3,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Lieven Detemmerman,BEVL_VMM_936540,Europe,44405,186953,Belgian Lambert 72,Scheldt river basin,Diksmuide,BE,2.86491,50.9832,WGS84,30
BEVL_VMM_947020:21517242,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2011-03-03,2011,03_03,3,3,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Bk:Small stream;Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Lieven Detemmerman,BEVL_VMM_947020,Europe,42640,179750,Belgian Lambert 72,Scheldt river basin;IEPERLEE;BEVL_WLC_L107_8,Ieper,BE,2.84188,50.91814,WGS84,30
BEVL_VMM_955000:21517245,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2011-03-03,2011,03_03,3,3,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Bg:Large stream;Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""natural"",""structureLeft"":""natural""}",Lieven Detemmerman,BEVL_VMM_955000,Europe,42123,183884,Belgian Lambert 72,Scheldt river basin;MARTJEVAART;BEVL11_10,Houthulst,BE,2.83332,50.9552,WGS84,30
BEVL_VMM_970000:21517248,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2011-03-03,2011,03_03,3,3,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Bg:Large stream;Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running"",""structureRight"":""strengthened"",""structureLeft"":""strengthened"",""Pool-riffle"":""absent"",""Sinuosity"":""weak""}",Lieven Detemmerman,BEVL_VMM_970000,Europe,41480,180280,Belgian Lambert 72,Scheldt river basin;GROTE KEMMELBEEK;BEVL05_2,Lo-Reninge,BE,2.82524,50.92269,WGS84,30
BEVL_VMM_684030:21517444,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2011-03-07,2011,03_07,3,7,Previous weather:No remarks;Current weather:No remarks,Grab sampler,Pb:Brackish polder watercourse;Sediment,"{""Substrate condition"":""No remarks"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution""}",Lieven Detemmerman,BEVL_VMM_684030,Europe,31394,200563,Belgian Lambert 72,Scheldt river basin;LANGGELEED;BEVL_WLC_L107_37,Koksijde,BE,2.67525,51.103,WGS84,30
BEVL_VMM_684500:21517446,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2011-03-07,2011,03_07,3,7,Previous weather:No remarks;Current weather:No remarks,Grab sampler,RtNt:River;Sediment,"{""Substrate condition"":""Solid waste"",""Water surface"":""No visual pollution"",""Water column"":""No visual pollution"",""Pollution"":""No visual pollution"",""current"":""running""}",Lieven Detemmerman,BEVL_VMM_684500,Europe,30800,200470,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_15,Koksijde,BE,2.6668,51.10204,WGS84,30
BEVL_VMM_858126:21517450,VMM,VMM,"Inland water Macroinvertebrate occurrences in Flanders, Belgium",Flanders Environment Agency,en,https://creativecommons.org/licenses/by/4.0/legalcode,DOI10.15468/4cvbka,2011-03-07,2011,03_07,3,7,Previous weather:No remarks;Current weather:No remarks,Grab sampler,RtNt:River;Sediment,"{""Substrate condition"":""Oily substances"",""Water surface"":""Algal foam"",""Water column"":""Algal bloom,Methane production,Flocs"",""Pollution"":""Domestic discharges""}",Lieven Detemmerman,BEVL_VMM_858126,Europe,48736,207800,Belgian Lambert 72,Scheldt river basin;BEVL_WLC_L213_19,Gistel,BE,2.92078,51.17133,WGS84,30
